#Code_commune_INSEE;Nom_de_la_commune;Code_postal;Libellé_d_acheminement;Ligne_5;url_rues
33541;VENSAC;33590;VENSAC;;https://adresse.data.gouv.fr/api/downloads/33541/street-list?from=api-depot
33542;VERAC;33240;VERAC;;https://adresse.data.gouv.fr/api/downloads/33542/street-list?from=api-depot
33543;VERDELAIS;33490;VERDELAIS;;https://adresse.data.gouv.fr/api/downloads/33543/street-list?from=api-depot
33544;LE VERDON SUR MER;33123;LE VERDON SUR MER;;https://adresse.data.gouv.fr/api/downloads/33544/street-list?from=api-depot
33545;VERTHEUIL;33180;VERTHEUIL;;https://adresse.data.gouv.fr/api/downloads/33545/street-list?from=api-depot
33546;VIGNONET;33330;VIGNONET;;https://adresse.data.gouv.fr/api/downloads/33546/street-list?from=api-depot
33547;VILLANDRAUT;33730;VILLANDRAUT;;https://adresse.data.gouv.fr/api/downloads/33547/street-list?from=api-depot
33548;VILLEGOUGE;33141;VILLEGOUGE;;https://adresse.data.gouv.fr/api/downloads/33548/street-list?from=api-depot
33549;VILLENAVE DE RIONS;33550;VILLENAVE DE RIONS;;https://adresse.data.gouv.fr/api/downloads/33549/street-list?from=api-depot
33550;VILLENAVE D ORNON;33140;VILLENAVE D ORNON;;https://adresse.data.gouv.fr/api/downloads/33550/street-list?from=api-depot
33550;VILLENAVE D ORNON;33140;VILLENAVE D ORNON;PONT DE LA MAYE;https://adresse.data.gouv.fr/api/downloads/33550/street-list?from=api-depot
33551;VILLENEUVE;33710;VILLENEUVE;;https://adresse.data.gouv.fr/api/downloads/33551/street-list?from=api-depot
33552;VIRELADE;33720;VIRELADE;;https://adresse.data.gouv.fr/api/downloads/33552/street-list?from=api-depot
33553;VIRSAC;33240;VIRSAC;;https://adresse.data.gouv.fr/api/downloads/33553/street-list?from=api-depot
33554;YVRAC;33370;YVRAC;;https://adresse.data.gouv.fr/api/downloads/33554/street-list?from=api-depot
33555;MARCHEPRIME;33380;MARCHEPRIME;;https://adresse.data.gouv.fr/api/downloads/33555/street-list?from=api-depot
34001;ABEILHAN;34290;ABEILHAN;;https://adresse.data.gouv.fr/api/downloads/34001/street-list?from=api-depot
34002;ADISSAN;34230;ADISSAN;;https://adresse.data.gouv.fr/api/downloads/34002/street-list?from=api-depot
34003;AGDE;34300;AGDE;;https://adresse.data.gouv.fr/api/downloads/34003/street-list?from=api-depot
34003;AGDE;34300;AGDE;LE CAP D AGDE;https://adresse.data.gouv.fr/api/downloads/34003/street-list?from=api-depot
34004;AGEL;34210;AGEL;;https://adresse.data.gouv.fr/api/downloads/34004/street-list?from=api-depot
34005;AGONES;34190;AGONES;;https://adresse.data.gouv.fr/api/downloads/34005/street-list?from=api-depot
34006;AIGNE;34210;AIGNE;;https://adresse.data.gouv.fr/api/downloads/34006/street-list?from=api-depot
34007;AIGUES VIVES;34210;AIGUES VIVES;;https://adresse.data.gouv.fr/api/downloads/34007/street-list?from=api-depot
34008;LES AIRES;34600;LES AIRES;;https://adresse.data.gouv.fr/api/downloads/34008/street-list?from=api-depot
34009;ALIGNAN DU VENT;34290;ALIGNAN DU VENT;;https://adresse.data.gouv.fr/api/downloads/34009/street-list?from=api-depot
34010;ANIANE;34150;ANIANE;;https://adresse.data.gouv.fr/api/downloads/34010/street-list?from=api-depot
34011;ARBORAS;34150;ARBORAS;;https://adresse.data.gouv.fr/api/downloads/34011/street-list?from=api-depot
34012;ARGELLIERS;34380;ARGELLIERS;;https://adresse.data.gouv.fr/api/downloads/34012/street-list?from=api-depot
34013;ASPIRAN;34800;ASPIRAN;;https://adresse.data.gouv.fr/api/downloads/34013/street-list?from=api-depot
34014;ASSAS;34820;ASSAS;;https://adresse.data.gouv.fr/api/downloads/34014/street-list?from=api-depot
34015;ASSIGNAN;34360;ASSIGNAN;;https://adresse.data.gouv.fr/api/downloads/34015/street-list?from=api-depot
34016;AUMELAS;34230;AUMELAS;;https://adresse.data.gouv.fr/api/downloads/34016/street-list?from=api-depot
34017;AUMES;34530;AUMES;;https://adresse.data.gouv.fr/api/downloads/34017/street-list?from=api-depot
34018;AUTIGNAC;34480;AUTIGNAC;;https://adresse.data.gouv.fr/api/downloads/34018/street-list?from=api-depot
34019;AVENE;34260;AVENE;;https://adresse.data.gouv.fr/api/downloads/34019/street-list?from=api-depot
34020;AZILLANET;34210;AZILLANET;;https://adresse.data.gouv.fr/api/downloads/34020/street-list?from=api-depot
34021;BABEAU BOULDOUX;34360;BABEAU BOULDOUX;;https://adresse.data.gouv.fr/api/downloads/34021/street-list?from=api-depot
34022;BAILLARGUES;34670;BAILLARGUES;;https://adresse.data.gouv.fr/api/downloads/34022/street-list?from=api-depot
34023;BALARUC LES BAINS;34540;BALARUC LES BAINS;;https://adresse.data.gouv.fr/api/downloads/34023/street-list?from=api-depot
34024;BALARUC LE VIEUX;34540;BALARUC LE VIEUX;;https://adresse.data.gouv.fr/api/downloads/34024/street-list?from=api-depot
34025;BASSAN;34290;BASSAN;;https://adresse.data.gouv.fr/api/downloads/34025/street-list?from=api-depot
34026;BEAUFORT;34210;BEAUFORT;;https://adresse.data.gouv.fr/api/downloads/34026/street-list?from=api-depot
34027;BEAULIEU;34160;BEAULIEU;;https://adresse.data.gouv.fr/api/downloads/34027/street-list?from=api-depot
34028;BEDARIEUX;34600;BEDARIEUX;;https://adresse.data.gouv.fr/api/downloads/34028/street-list?from=api-depot
34029;BELARGA;34230;BELARGA;;https://adresse.data.gouv.fr/api/downloads/34029/street-list?from=api-depot
34030;BERLOU;34360;BERLOU;;https://adresse.data.gouv.fr/api/downloads/34030/street-list?from=api-depot
34031;BESSAN;34550;BESSAN;;https://adresse.data.gouv.fr/api/downloads/34031/street-list?from=api-depot
34032;BEZIERS;34500;BEZIERS;;https://adresse.data.gouv.fr/api/downloads/34032/street-list?from=api-depot
34033;BOISSERON;34160;BOISSERON;;https://adresse.data.gouv.fr/api/downloads/34033/street-list?from=api-depot
34034;BOISSET;34220;BOISSET;;https://adresse.data.gouv.fr/api/downloads/34034/street-list?from=api-depot
34035;LA BOISSIERE;34150;LA BOISSIERE;;https://adresse.data.gouv.fr/api/downloads/34035/street-list?from=api-depot
34036;LE BOSC;34700;LE BOSC;;https://adresse.data.gouv.fr/api/downloads/34036/street-list?from=api-depot
34037;BOUJAN SUR LIBRON;34760;BOUJAN SUR LIBRON;;https://adresse.data.gouv.fr/api/downloads/34037/street-list?from=api-depot
34038;LE BOUSQUET D ORB;34260;LE BOUSQUET D ORB;;https://adresse.data.gouv.fr/api/downloads/34038/street-list?from=api-depot
34039;BOUZIGUES;34140;BOUZIGUES;;https://adresse.data.gouv.fr/api/downloads/34039/street-list?from=api-depot
34040;BRENAS;34650;BRENAS;;https://adresse.data.gouv.fr/api/downloads/34040/street-list?from=api-depot
34041;BRIGNAC;34800;BRIGNAC;;https://adresse.data.gouv.fr/api/downloads/34041/street-list?from=api-depot
34042;BRISSAC;34190;BRISSAC;;https://adresse.data.gouv.fr/api/downloads/34042/street-list?from=api-depot
34043;BUZIGNARGUES;34160;BUZIGNARGUES;;https://adresse.data.gouv.fr/api/downloads/34043/street-list?from=api-depot
34044;CABREROLLES;34480;CABREROLLES;;https://adresse.data.gouv.fr/api/downloads/34044/street-list?from=api-depot
34045;CABRIERES;34800;CABRIERES;;https://adresse.data.gouv.fr/api/downloads/34045/street-list?from=api-depot
34046;CAMBON ET SALVERGUES;34330;CAMBON ET SALVERGUES;;https://adresse.data.gouv.fr/api/downloads/34046/street-list?from=api-depot
34047;CAMPAGNAN;34230;CAMPAGNAN;;https://adresse.data.gouv.fr/api/downloads/34047/street-list?from=api-depot
34048;CAMPAGNE;34160;CAMPAGNE;;https://adresse.data.gouv.fr/api/downloads/34048/street-list?from=api-depot
34049;CAMPLONG;34260;CAMPLONG;;https://adresse.data.gouv.fr/api/downloads/34049/street-list?from=api-depot
34050;CANDILLARGUES;34130;CANDILLARGUES;;https://adresse.data.gouv.fr/api/downloads/34050/street-list?from=api-depot
34051;CANET;34800;CANET;;https://adresse.data.gouv.fr/api/downloads/34051/street-list?from=api-depot
34052;CAPESTANG;34310;CAPESTANG;;https://adresse.data.gouv.fr/api/downloads/34052/street-list?from=api-depot
34053;CARLENCAS ET LEVAS;34600;CARLENCAS ET LEVAS;;https://adresse.data.gouv.fr/api/downloads/34053/street-list?from=api-depot
34054;CASSAGNOLES;34210;CASSAGNOLES;;https://adresse.data.gouv.fr/api/downloads/34054/street-list?from=api-depot
34055;CASTANET LE HAUT;34610;CASTANET LE HAUT;;https://adresse.data.gouv.fr/api/downloads/34055/street-list?from=api-depot
34056;CASTELNAU DE GUERS;34120;CASTELNAU DE GUERS;;https://adresse.data.gouv.fr/api/downloads/34056/street-list?from=api-depot
34057;CASTELNAU LE LEZ;34170;CASTELNAU LE LEZ;;https://adresse.data.gouv.fr/api/downloads/34057/street-list?from=api-depot
34058;CASTRIES;34160;CASTRIES;;https://adresse.data.gouv.fr/api/downloads/34058/street-list?from=api-depot
34059;LA CAUNETTE;34210;LA CAUNETTE;;https://adresse.data.gouv.fr/api/downloads/34059/street-list?from=api-depot
34060;CAUSSE DE LA SELLE;34380;CAUSSE DE LA SELLE;;https://adresse.data.gouv.fr/api/downloads/34060/street-list?from=api-depot
34061;CAUSSES ET VEYRAN;34490;CAUSSES ET VEYRAN;;https://adresse.data.gouv.fr/api/downloads/34061/street-list?from=api-depot
34062;CAUSSINIOJOULS;34600;CAUSSINIOJOULS;;https://adresse.data.gouv.fr/api/downloads/34062/street-list?from=api-depot
34063;CAUX;34720;CAUX;;https://adresse.data.gouv.fr/api/downloads/34063/street-list?from=api-depot
34064;LE CAYLAR;34520;LE CAYLAR;;https://adresse.data.gouv.fr/api/downloads/34064/street-list?from=api-depot
34065;CAZEDARNES;34460;CAZEDARNES;;https://adresse.data.gouv.fr/api/downloads/34065/street-list?from=api-depot
34066;CAZEVIEILLE;34270;CAZEVIEILLE;;https://adresse.data.gouv.fr/api/downloads/34066/street-list?from=api-depot
34067;CAZILHAC;34190;CAZILHAC;;https://adresse.data.gouv.fr/api/downloads/34067/street-list?from=api-depot
34068;CAZOULS D HERAULT;34120;CAZOULS D HERAULT;;https://adresse.data.gouv.fr/api/downloads/34068/street-list?from=api-depot
34069;CAZOULS LES BEZIERS;34370;CAZOULS LES BEZIERS;;https://adresse.data.gouv.fr/api/downloads/34069/street-list?from=api-depot
34070;CEBAZAN;34360;CEBAZAN;;https://adresse.data.gouv.fr/api/downloads/34070/street-list?from=api-depot
34071;CEILHES ET ROCOZELS;34260;CEILHES ET ROCOZELS;;https://adresse.data.gouv.fr/api/downloads/34071/street-list?from=api-depot
34072;CELLES;34700;CELLES;;https://adresse.data.gouv.fr/api/downloads/34072/street-list?from=api-depot
34073;CERS;34420;CERS;;https://adresse.data.gouv.fr/api/downloads/34073/street-list?from=api-depot
34074;CESSENON SUR ORB;34460;CESSENON SUR ORB;;https://adresse.data.gouv.fr/api/downloads/34074/street-list?from=api-depot
34075;CESSERAS;34210;CESSERAS;;https://adresse.data.gouv.fr/api/downloads/34075/street-list?from=api-depot
34076;CEYRAS;34800;CEYRAS;;https://adresse.data.gouv.fr/api/downloads/34076/street-list?from=api-depot
34077;CLAPIERS;34830;CLAPIERS;;https://adresse.data.gouv.fr/api/downloads/34077/street-list?from=api-depot
34078;CLARET;34270;CLARET;;https://adresse.data.gouv.fr/api/downloads/34078/street-list?from=api-depot
34079;CLERMONT L HERAULT;34800;CLERMONT L HERAULT;;https://adresse.data.gouv.fr/api/downloads/34079/street-list?from=api-depot
34080;COLOMBIERES SUR ORB;34390;COLOMBIERES SUR ORB;;https://adresse.data.gouv.fr/api/downloads/34080/street-list?from=api-depot
34081;COLOMBIERS;34440;COLOMBIERS;;https://adresse.data.gouv.fr/api/downloads/34081/street-list?from=api-depot
34082;COMBAILLAUX;34980;COMBAILLAUX;;https://adresse.data.gouv.fr/api/downloads/34082/street-list?from=api-depot
34083;COMBES;34240;COMBES;;https://adresse.data.gouv.fr/api/downloads/34083/street-list?from=api-depot
34084;CORNEILHAN;34490;CORNEILHAN;;https://adresse.data.gouv.fr/api/downloads/34084/street-list?from=api-depot
34085;COULOBRES;34290;COULOBRES;;https://adresse.data.gouv.fr/api/downloads/34085/street-list?from=api-depot
34086;COURNIOU;34220;COURNIOU;;https://adresse.data.gouv.fr/api/downloads/34086/street-list?from=api-depot
34087;COURNONSEC;34660;COURNONSEC;;https://adresse.data.gouv.fr/api/downloads/34087/street-list?from=api-depot
34088;COURNONTERRAL;34660;COURNONTERRAL;;https://adresse.data.gouv.fr/api/downloads/34088/street-list?from=api-depot
34089;CREISSAN;34370;CREISSAN;;https://adresse.data.gouv.fr/api/downloads/34089/street-list?from=api-depot
34090;LE CRES;34920;LE CRES;;https://adresse.data.gouv.fr/api/downloads/34090/street-list?from=api-depot
34091;LE CROS;34520;LE CROS;;https://adresse.data.gouv.fr/api/downloads/34091/street-list?from=api-depot
34092;CRUZY;34310;CRUZY;;https://adresse.data.gouv.fr/api/downloads/34092/street-list?from=api-depot
34094;ESPONDEILHAN;34290;ESPONDEILHAN;;https://adresse.data.gouv.fr/api/downloads/34094/street-list?from=api-depot
34095;FABREGUES;34690;FABREGUES;;https://adresse.data.gouv.fr/api/downloads/34095/street-list?from=api-depot
34096;FAUGERES;34600;FAUGERES;;https://adresse.data.gouv.fr/api/downloads/34096/street-list?from=api-depot
34097;FELINES MINERVOIS;34210;FELINES MINERVOIS;;https://adresse.data.gouv.fr/api/downloads/34097/street-list?from=api-depot
34098;FERRALS LES MONTAGNES;34210;FERRALS LES MONTAGNES;;https://adresse.data.gouv.fr/api/downloads/34098/street-list?from=api-depot
34099;FERRIERES LES VERRERIES;34190;FERRIERES LES VERRERIES;;https://adresse.data.gouv.fr/api/downloads/34099/street-list?from=api-depot
34100;FERRIERES POUSSAROU;34360;FERRIERES POUSSAROU;;https://adresse.data.gouv.fr/api/downloads/34100/street-list?from=api-depot
34101;FLORENSAC;34510;FLORENSAC;;https://adresse.data.gouv.fr/api/downloads/34101/street-list?from=api-depot
34102;FONTANES;34270;FONTANES;;https://adresse.data.gouv.fr/api/downloads/34102/street-list?from=api-depot
34103;FONTES;34320;FONTES;;https://adresse.data.gouv.fr/api/downloads/34103/street-list?from=api-depot
34104;FOS;34320;FOS;;https://adresse.data.gouv.fr/api/downloads/34104/street-list?from=api-depot
34105;FOUZILHON;34480;FOUZILHON;;https://adresse.data.gouv.fr/api/downloads/34105/street-list?from=api-depot
34106;FOZIERES;34700;FOZIERES;;https://adresse.data.gouv.fr/api/downloads/34106/street-list?from=api-depot
34107;FRAISSE SUR AGOUT;34330;FRAISSE SUR AGOUT;;https://adresse.data.gouv.fr/api/downloads/34107/street-list?from=api-depot
34108;FRONTIGNAN;34110;FRONTIGNAN;;https://adresse.data.gouv.fr/api/downloads/34108/street-list?from=api-depot
34108;FRONTIGNAN;34110;FRONTIGNAN;LA PEYRADE;https://adresse.data.gouv.fr/api/downloads/34108/street-list?from=api-depot
34109;GABIAN;34320;GABIAN;;https://adresse.data.gouv.fr/api/downloads/34109/street-list?from=api-depot
34110;GALARGUES;34160;GALARGUES;;https://adresse.data.gouv.fr/api/downloads/34110/street-list?from=api-depot
34111;GANGES;34190;GANGES;;https://adresse.data.gouv.fr/api/downloads/34111/street-list?from=api-depot
34112;GARRIGUES;34160;GARRIGUES;;https://adresse.data.gouv.fr/api/downloads/34112/street-list?from=api-depot
34113;GIGEAN;34770;GIGEAN;;https://adresse.data.gouv.fr/api/downloads/34113/street-list?from=api-depot
34114;GIGNAC;34150;GIGNAC;;https://adresse.data.gouv.fr/api/downloads/34114/street-list?from=api-depot
34115;GORNIES;34190;GORNIES;;https://adresse.data.gouv.fr/api/downloads/34115/street-list?from=api-depot
34116;GRABELS;34790;GRABELS;;https://adresse.data.gouv.fr/api/downloads/34116/street-list?from=api-depot
34117;GRAISSESSAC;34260;GRAISSESSAC;;https://adresse.data.gouv.fr/api/downloads/34117/street-list?from=api-depot
34118;GUZARGUES;34820;GUZARGUES;;https://adresse.data.gouv.fr/api/downloads/34118/street-list?from=api-depot
34119;HEREPIAN;34600;HEREPIAN;;https://adresse.data.gouv.fr/api/downloads/34119/street-list?from=api-depot
34120;JACOU;34830;JACOU;;https://adresse.data.gouv.fr/api/downloads/34120/street-list?from=api-depot
34121;JONCELS;34650;JONCELS;;https://adresse.data.gouv.fr/api/downloads/34121/street-list?from=api-depot
34122;JONQUIERES;34725;JONQUIERES;;https://adresse.data.gouv.fr/api/downloads/34122/street-list?from=api-depot
34123;JUVIGNAC;34990;JUVIGNAC;;https://adresse.data.gouv.fr/api/downloads/34123/street-list?from=api-depot
34124;LACOSTE;34800;LACOSTE;;https://adresse.data.gouv.fr/api/downloads/34124/street-list?from=api-depot
34125;LAGAMAS;34150;LAGAMAS;;https://adresse.data.gouv.fr/api/downloads/34125/street-list?from=api-depot
34126;LAMALOU LES BAINS;34240;LAMALOU LES BAINS;;https://adresse.data.gouv.fr/api/downloads/34126/street-list?from=api-depot
34127;LANSARGUES;34130;LANSARGUES;;https://adresse.data.gouv.fr/api/downloads/34127/street-list?from=api-depot
34128;LAROQUE;34190;LAROQUE;;https://adresse.data.gouv.fr/api/downloads/34128/street-list?from=api-depot
34129;LATTES;34970;LATTES;;https://adresse.data.gouv.fr/api/downloads/34129/street-list?from=api-depot
34130;LAURENS;34480;LAURENS;;https://adresse.data.gouv.fr/api/downloads/34130/street-list?from=api-depot
34131;LAURET;34270;LAURET;;https://adresse.data.gouv.fr/api/downloads/34131/street-list?from=api-depot
34132;LAUROUX;34700;LAUROUX;;https://adresse.data.gouv.fr/api/downloads/34132/street-list?from=api-depot
34133;LAVALETTE;34700;LAVALETTE;;https://adresse.data.gouv.fr/api/downloads/34133/street-list?from=api-depot
34134;LAVERUNE;34880;LAVERUNE;;https://adresse.data.gouv.fr/api/downloads/34134/street-list?from=api-depot
34135;LESPIGNAN;34710;LESPIGNAN;;https://adresse.data.gouv.fr/api/downloads/34135/street-list?from=api-depot
34136;LEZIGNAN LA CEBE;34120;LEZIGNAN LA CEBE;;https://adresse.data.gouv.fr/api/downloads/34136/street-list?from=api-depot
34137;LIAUSSON;34800;LIAUSSON;;https://adresse.data.gouv.fr/api/downloads/34137/street-list?from=api-depot
34138;LIEURAN CABRIERES;34800;LIEURAN CABRIERES;;https://adresse.data.gouv.fr/api/downloads/34138/street-list?from=api-depot
34139;LIEURAN LES BEZIERS;34290;LIEURAN LES BEZIERS;;https://adresse.data.gouv.fr/api/downloads/34139/street-list?from=api-depot
34140;LIGNAN SUR ORB;34490;LIGNAN SUR ORB;;https://adresse.data.gouv.fr/api/downloads/34140/street-list?from=api-depot
34141;LA LIVINIERE;34210;LA LIVINIERE;;https://adresse.data.gouv.fr/api/downloads/34141/street-list?from=api-depot
34142;LODEVE;34700;LODEVE;;https://adresse.data.gouv.fr/api/downloads/34142/street-list?from=api-depot
34143;LOUPIAN;34140;LOUPIAN;;https://adresse.data.gouv.fr/api/downloads/34143/street-list?from=api-depot
34144;LUNAS LES CHATEAUX;34650;LUNAS LES CHATEAUX;DIO ET VALQUIERES;https://adresse.data.gouv.fr/api/downloads/34144/street-list?from=api-depot
34144;LUNAS LES CHATEAUX;34650;LUNAS LES CHATEAUX;LUNAS;https://adresse.data.gouv.fr/api/downloads/34144/street-list?from=api-depot
34145;LUNEL;34400;LUNEL;;https://adresse.data.gouv.fr/api/downloads/34145/street-list?from=api-depot
34146;LUNEL VIEL;34400;LUNEL VIEL;;https://adresse.data.gouv.fr/api/downloads/34146/street-list?from=api-depot
34147;MAGALAS;34480;MAGALAS;;https://adresse.data.gouv.fr/api/downloads/34147/street-list?from=api-depot
34148;MARAUSSAN;34370;MARAUSSAN;;https://adresse.data.gouv.fr/api/downloads/34148/street-list?from=api-depot
34149;MARGON;34320;MARGON;;https://adresse.data.gouv.fr/api/downloads/34149/street-list?from=api-depot
34150;MARSEILLAN;34340;MARSEILLAN;;https://adresse.data.gouv.fr/api/downloads/34150/street-list?from=api-depot
34150;MARSEILLAN;34340;MARSEILLAN;MARSEILLAN PLAGE;https://adresse.data.gouv.fr/api/downloads/34150/street-list?from=api-depot
34151;MARSILLARGUES;34590;MARSILLARGUES;;https://adresse.data.gouv.fr/api/downloads/34151/street-list?from=api-depot
34152;MAS DE LONDRES;34380;MAS DE LONDRES;;https://adresse.data.gouv.fr/api/downloads/34152/street-list?from=api-depot
34153;LES MATELLES;34270;LES MATELLES;;https://adresse.data.gouv.fr/api/downloads/34153/street-list?from=api-depot
34154;MAUGUIO;34130;MAUGUIO;;https://adresse.data.gouv.fr/api/downloads/34154/street-list?from=api-depot
34154;MAUGUIO;34130;MAUGUIO;CARNON PLAGE;https://adresse.data.gouv.fr/api/downloads/34154/street-list?from=api-depot
