Code Postal / CEDEX;Libellé;Code INSEE;Type de code;Nom de la commune;Nom du département;NOM EPCI;Nom de la région
95142;GARGES LES GONESSE CEDEX;95268;Code CEDEX;Garges-lès-Gonesse;VAL-D'OISE;CA Roissy Pays de France;ILE-DE-FRANCE
97463;ST DENIS CEDEX;97411;Code CEDEX;Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
97463;ST DENIS CEDEX;97416;Code CEDEX;Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION
97463;ST DENIS CEDEX;97418;Code CEDEX;Sainte-Marie;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
97463;ST DENIS CEDEX;97415;Code CEDEX;Saint-Paul;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION
77403;LAGNY SUR MARNE CEDEX;77243;Code CEDEX;Lagny-sur-Marne;SEINE-ET-MARNE;CA Marne et Gondoire;ILE-DE-FRANCE
77403;LAGNY SUR MARNE CEDEX;77062;Code CEDEX;Carnetin;SEINE-ET-MARNE;CA Marne et Gondoire;ILE-DE-FRANCE
77601;MARNE LA VALLEE CEDEX 3;77181;Code CEDEX;Ferrières-en-Brie;SEINE-ET-MARNE;CA Marne et Gondoire;ILE-DE-FRANCE
77601;MARNE LA VALLEE CEDEX 3;77085;Code CEDEX;Chanteloup-en-Brie;SEINE-ET-MARNE;CA Marne et Gondoire;ILE-DE-FRANCE
77601;MARNE LA VALLEE CEDEX 3;77058;Code CEDEX;Bussy-Saint-Georges;SEINE-ET-MARNE;CA Marne et Gondoire;ILE-DE-FRANCE
77831;OZOIR LA FERRIERE CEDEX;77350;Code CEDEX;Ozoir-la-Ferrière;SEINE-ET-MARNE;CC Les Portes Briardes Entre Villes et Forêts;ILE-DE-FRANCE
78005;VERSAILLES CEDEX;78350;Code CEDEX;Louveciennes;YVELINES;CA Saint Germain Boucles de Seine;ILE-DE-FRANCE
78005;VERSAILLES CEDEX;78646;Code CEDEX;Versailles;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
84272;VEDENE CEDEX;84081;Code CEDEX;Morières-lès-Avignon;VAUCLUSE;CA du Grand Avignon (COGA);PROVENCE-ALPES-COTE D'AZUR
84272;VEDENE CEDEX;84055;Code CEDEX;Jonquerettes;VAUCLUSE;CA du Grand Avignon (COGA);PROVENCE-ALPES-COTE D'AZUR
84272;VEDENE CEDEX;84119;Code CEDEX;Saint-Saturnin-lès-Avignon;VAUCLUSE;CA du Grand Avignon (COGA);PROVENCE-ALPES-COTE D'AZUR
84272;VEDENE CEDEX;84141;Code CEDEX;Vedène;VAUCLUSE;CA du Grand Avignon (COGA);PROVENCE-ALPES-COTE D'AZUR
85203;FONTENAY LE COMTE CEDEX;85092;Code CEDEX;Fontenay-le-Comte;VENDEE;CC du Pays de Fontenay-Vendée;PAYS DE LA LOIRE
85203;FONTENAY LE COMTE CEDEX;85244;Code CEDEX;Saint-Martin-de-Fraigneau;VENDEE;CC du Pays de Fontenay-Vendée;PAYS DE LA LOIRE
92357;LE PLESSIS ROBINSON CEDEX;92060;Code CEDEX;Le Plessis-Robinson;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93112;ROSNY SOUS BOIS CEDEX;93064;Code CEDEX;Rosny-sous-Bois;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
97182;LES ABYMES CEDEX;97120;Code CEDEX;Pointe-à-Pitre;GUADELOUPE;CA Cap Excellence;GUADELOUPE
97182;LES ABYMES CEDEX;97101;Code CEDEX;Les Abymes;GUADELOUPE;CA Cap Excellence;GUADELOUPE
3005;MOULINS CEDEX;3011;Code CEDEX;Aurouër;ALLIER;CA Moulins Communauté;AUVERGNE-RHONE-ALPES
3005;MOULINS CEDEX;3190;Code CEDEX;Moulins;ALLIER;CA Moulins Communauté;AUVERGNE-RHONE-ALPES
10092;TROYES CEDEX;10387;Code CEDEX;Troyes;AUBE;CA Troyes Champagne Métropole;GRAND EST
10092;TROYES CEDEX;10357;Code CEDEX;Saint-Parres-aux-Tertres;AUBE;CA Troyes Champagne Métropole;GRAND EST
13713;LA PENNE S HUVEAUNE CEDEX;13070;Code CEDEX;La Penne-sur-Huveaune;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
14502;VIRE CEDEX;14762;Code CEDEX;Vire Normandie;CALVADOS;CC Intercom de la Vire au Noireau;NORMANDIE
24201;SARLAT LA CANEDA CEDEX;24520;Code CEDEX;Sarlat-la-Canéda;DORDOGNE;CC Sarlat-Périgord Noir;NOUVELLE-AQUITAINE
24201;SARLAT LA CANEDA CEDEX;24341;Code CEDEX;Proissans;DORDOGNE;CC Sarlat-Périgord Noir;NOUVELLE-AQUITAINE
25047;BESANCON CEDEX;25454;Code CEDEX;Pirey;DOUBS;CA du Grand Besançon;BOURGOGNE-FRANCHE-COMTE
25047;BESANCON CEDEX;25212;Code CEDEX;École-Valentin;DOUBS;CA du Grand Besançon;BOURGOGNE-FRANCHE-COMTE
25047;BESANCON CEDEX;25381;Code CEDEX;Miserey-Salines;DOUBS;CA du Grand Besançon;BOURGOGNE-FRANCHE-COMTE
25047;BESANCON CEDEX;25133;Code CEDEX;Châtillon-le-Duc;DOUBS;CA du Grand Besançon;BOURGOGNE-FRANCHE-COMTE
28202;CHATEAUDUN CEDEX;28088;Code CEDEX;Châteaudun;EURE-ET-LOIR;CC du Grand Châteaudun;CENTRE-VAL DE LOIRE
28202;CHATEAUDUN CEDEX;28075;Code CEDEX;La Chapelle-du-Noyer;EURE-ET-LOIR;CC du Grand Châteaudun;CENTRE-VAL DE LOIRE
30253;SOMMIERES CEDEX;30321;Code CEDEX;Sommières;GARD;CC du Pays de Sommières;OCCITANIE
33708;MERIGNAC CEDEX;33281;Code CEDEX;Mérignac;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
38017;GRENOBLE CEDEX 1;38185;Code CEDEX;Grenoble;ISERE;Grenoble-Alpes-Métropole;AUVERGNE-RHONE-ALPES
51017;CHALONS EN CHAMPAGNE CEDEX;51108;Code CEDEX;Châlons-en-Champagne;MARNE;CA de Châlons-en-Champagne;GRAND EST
56006;VANNES CEDEX;56231;Code CEDEX;Saint-Nolff;MORBIHAN;CA Golfe du Morbihan - Vannes Agglomération;BRETAGNE
56006;VANNES CEDEX;56140;Code CEDEX;Moréac;MORBIHAN;CC Centre Morbihan Communauté;BRETAGNE
56006;VANNES CEDEX;56260;Code CEDEX;Vannes;MORBIHAN;CA Golfe du Morbihan - Vannes Agglomération;BRETAGNE
66302;THUIR CEDEX;66210;Code CEDEX;Thuir;PYRENEES-ORIENTALES;CC des Aspres;OCCITANIE
66302;THUIR CEDEX;66044;Code CEDEX;Castelnou;PYRENEES-ORIENTALES;CC des Aspres;OCCITANIE
69229;LYON CEDEX 02;69382;Code CEDEX;;;;
69967;CORBAS CEDEX;69281;Code CEDEX;Marennes;RHONE;CC du Pays de l'Ozon;AUVERGNE-RHONE-ALPES
69967;CORBAS CEDEX;69270;Code CEDEX;Chaponnay;RHONE;CC du Pays de l'Ozon;AUVERGNE-RHONE-ALPES
73701;BOURG ST MAURICE CEDEX;73054;Code CEDEX;Bourg-Saint-Maurice;SAVOIE;CC de Haute-Tarentaise;AUVERGNE-RHONE-ALPES
75773;PARIS CEDEX 16;75116;Code CEDEX;;;;
76059;LE HAVRE CEDEX;76351;Code CEDEX;Le Havre;SEINE-MARITIME;CU Le Havre Seine Métropole;NORMANDIE
6046;NICE CEDEX 1;6088;Code CEDEX;Nice;ALPES-MARITIMES;Métropole Nice Côte d'Azur;PROVENCE-ALPES-COTE D'AZUR
10403;NOGENT SUR SEINE CEDEX;10268;Code CEDEX;Nogent-sur-Seine;AUBE;CC du Nogentais;GRAND EST
22204;GUINGAMP CEDEX;22070;Code CEDEX;Guingamp;COTES-D'ARMOR;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;BRETAGNE
24121;TERRASSON CEDEX;24321;Code CEDEX;Pazayac;DORDOGNE;CC du Terrassonnais en Périgord Noir Thenon Hautefort;NOUVELLE-AQUITAINE
24121;TERRASSON CEDEX;24547;Code CEDEX;Terrasson-Lavilledieu;DORDOGNE;CC du Terrassonnais en Périgord Noir Thenon Hautefort;NOUVELLE-AQUITAINE
27404;LOUVIERS CEDEX;27375;Code CEDEX;Louviers;EURE;CA Seine Eure;NORMANDIE
27404;LOUVIERS CEDEX;27697;Code CEDEX;Vironvay;EURE;CA Seine Eure;NORMANDIE
44805;ST HERBLAIN CEDEX;44162;Code CEDEX;Saint-Herblain;LOIRE-ATLANTIQUE;Nantes Métropole;PAYS DE LA LOIRE
45029;ORLEANS CEDEX 1;45234;Code CEDEX;Orléans;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
60205;COMPIEGNE CEDEX;60159;Code CEDEX;Compiègne;OISE;CA de la Région de Compiègne et de la Basse Automne;HAUTS-DE-FRANCE
60205;COMPIEGNE CEDEX;60665;Code CEDEX;Venette;OISE;CA de la Région de Compiègne et de la Basse Automne;HAUTS-DE-FRANCE
60205;COMPIEGNE CEDEX;60338;Code CEDEX;Lacroix-Saint-Ouen;OISE;CA de la Région de Compiègne et de la Basse Automne;HAUTS-DE-FRANCE
67077;STRASBOURG CEDEX;67482;Code CEDEX;Strasbourg;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
67724;HOERDT CEDEX;67205;Code CEDEX;Hœrdt;BAS-RHIN;CC de la Basse-Zorn;GRAND EST
73015;CHAMBERY CEDEX;73065;Code CEDEX;Chambéry;SAVOIE;CA du Grand Chambéry;AUVERGNE-RHONE-ALPES
73807;MONTMELIAN CEDEX;73151;Code CEDEX;Porte-de-Savoie;SAVOIE;CC Coeur de Savoie;AUVERGNE-RHONE-ALPES
73808;MONTMELIAN CEDEX;73118;Code CEDEX;;;;
74374;PRINGY CEDEX;74112;Code CEDEX;Epagny Metz-Tessy;HAUTE-SAVOIE;CA du Grand Annecy;AUVERGNE-RHONE-ALPES
75280;PARIS CEDEX 06;75106;Code CEDEX;;;;
75280;PARIS CEDEX 06;75115;Code CEDEX;;;;
76143;LE PETIT QUEVILLY CEDEX;76498;Code CEDEX;Le Petit-Quevilly;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
76308;SOTTEVILLE LES ROUEN CEDEX;76681;Code CEDEX;Sotteville-lès-Rouen;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
78152;LE CHESNAY CEDEX;78158;Code CEDEX;Le Chesnay-Rocquencourt;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
80098;AMIENS CEDEX 3;80021;Code CEDEX;Amiens;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
85026;LA ROCHE SUR YON CEDEX;85191;Code CEDEX;La Roche-sur-Yon;VENDEE;CA La Roche sur Yon - Agglomération;PAYS DE LA LOIRE
86282;ST BENOIT CEDEX;86214;Code CEDEX;Saint-Benoît;VIENNE;CU du Grand Poitiers;NOUVELLE-AQUITAINE
88020;EPINAL CEDEX;88160;Code CEDEX;Épinal;VOSGES;CA d'Epinal;GRAND EST
92078;PARIS LA DEFENSE CEDEX;92026;Code CEDEX;Courbevoie;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92226;BAGNEUX CEDEX;92007;Code CEDEX;Bagneux;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92247;MALAKOFF CEDEX;92046;Code CEDEX;Malakoff;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
94267;FRESNES CEDEX;94034;Code CEDEX;Fresnes;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94415;ST MAURICE CEDEX;94069;Code CEDEX;Saint-Maurice;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94602;CHOISY LE ROI CEDEX;94022;Code CEDEX;Choisy-le-Roi;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
97456;ST PIERRE CEDEX;97416;Code CEDEX;Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION
44143;CHATEAUBRIANT CEDEX;44146;Code CEDEX;Rougé;LOIRE-ATLANTIQUE;CC Châteaubriant-Derval;PAYS DE LA LOIRE
44143;CHATEAUBRIANT CEDEX;44054;Code CEDEX;Erbray;LOIRE-ATLANTIQUE;CC Châteaubriant-Derval;PAYS DE LA LOIRE
44143;CHATEAUBRIANT CEDEX;44036;Code CEDEX;Châteaubriant;LOIRE-ATLANTIQUE;CC Châteaubriant-Derval;PAYS DE LA LOIRE
67128;MOLSHEIM CEDEX;67411;Code CEDEX;Rosheim;BAS-RHIN;CC des Portes de Rosheim;GRAND EST
67137;SCHIRMECK CEDEX;67414;Code CEDEX;Rothau;BAS-RHIN;CC de la Vallée de la Bruche;GRAND EST
69287;LYON CEDEX 02;69382;Code CEDEX;;;;
75829;PARIS CEDEX 17;75117;Code CEDEX;;;;
84134;LE PONTET CEDEX;84092;Code CEDEX;Le Pontet;VAUCLUSE;CA du Grand Avignon (COGA);PROVENCE-ALPES-COTE D'AZUR
31832;PLAISANCE DU TOUCH CEDEX;31291;Code CEDEX;Léguevin;HAUTE-GARONNE;CC de la Save au Touch;OCCITANIE
35061;RENNES CEDEX;35238;Code CEDEX;Rennes;ILLE-ET-VILAINE;Rennes Métropole;BRETAGNE
35342;LIFFRE CEDEX;35152;Code CEDEX;Liffré;ILLE-ET-VILAINE;CC Liffré-Cormier Communauté;BRETAGNE
52007;CHAUMONT CEDEX;52121;Code CEDEX;Chaumont;HAUTE-MARNE;CA de Chaumont du Bassin Nogentais et du Bassin de Bologne Vignory Froncles;GRAND EST
64143;BILLERE CEDEX;64348;Code CEDEX;Lons;PYRENEES-ATLANTIQUES;CA Pau Béarn Pyrénées;NOUVELLE-AQUITAINE
75824;PARIS CEDEX 17;75117;Code CEDEX;;;;
75824;PARIS CEDEX 17;75116;Code CEDEX;;;;
92014;NANTERRE CEDEX;92050;Code CEDEX;Nanterre;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
94018;CRETEIL CEDEX;94028;Code CEDEX;Créteil;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
77002;MELUN CEDEX;77288;Code CEDEX;Melun;SEINE-ET-MARNE;CA Melun Val de Seine;ILE-DE-FRANCE
77002;MELUN CEDEX;77495;Code CEDEX;Vert-Saint-Denis;SEINE-ET-MARNE;CA Grand Paris Sud Seine Essonne Sénart;ILE-DE-FRANCE
80333;LONGUEAU CEDEX;80164;Code CEDEX;Camon;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
80333;LONGUEAU CEDEX;80131;Code CEDEX;Boves;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
80333;LONGUEAU CEDEX;80489;Code CEDEX;Longueau;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
83083;TOULON CEDEX;83137;Code CEDEX;Toulon;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
77018;MELUN CEDEX;77487;Code CEDEX;Vaux-le-Pénil;SEINE-ET-MARNE;CA Melun Val de Seine;ILE-DE-FRANCE
77018;MELUN CEDEX;77288;Code CEDEX;Melun;SEINE-ET-MARNE;CA Melun Val de Seine;ILE-DE-FRANCE
79205;PARTHENAY CEDEX;79202;Code CEDEX;Parthenay;DEUX-SEVRES;CC de Parthenay-Gâtine;NOUVELLE-AQUITAINE
79205;PARTHENAY CEDEX;79213;Code CEDEX;Pompaire;DEUX-SEVRES;CC de Parthenay-Gâtine;NOUVELLE-AQUITAINE
88132;CHARMES CEDEX;88090;Code CEDEX;Charmes;VOSGES;CA d'Epinal;GRAND EST
88132;CHARMES CEDEX;88163;Code CEDEX;Essegney;VOSGES;CA d'Epinal;GRAND EST
91402;ORSAY CEDEX;91471;Code CEDEX;Orsay;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
91952;COURTABOEUF CEDEX;91661;Code CEDEX;Villebon-sur-Yvette;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
91952;COURTABOEUF CEDEX;91692;Code CEDEX;Les Ulis;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
92737;NANTERRE CEDEX;92050;Code CEDEX;Nanterre;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93282;ST DENIS CEDEX;93066;Code CEDEX;Saint-Denis;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
95712;ROISSY CHARLES DE GAULLE CEDEX 1;77282;Code CEDEX;Mauregard;SEINE-ET-MARNE;CA Roissy Pays de France;ILE-DE-FRANCE
95712;ROISSY CHARLES DE GAULLE CEDEX 1;93073;Code CEDEX;Tremblay-en-France;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
97208;FORT DE FRANCE CEDEX;97209;Code CEDEX;Fort-de-France;MARTINIQUE;CA du Centre de la Martinique;MARTINIQUE
13228;MARSEILLE CEDEX 04;13204;Code CEDEX;;;;
16016;ANGOULEME CEDEX;16015;Code CEDEX;Angoulême;CHARENTE;CA du Grand Angoulême;NOUVELLE-AQUITAINE
17087;LA ROCHELLE CEDEX 2;17439;Code CEDEX;Taugon;CHARENTE-MARITIME;CC Aunis Atlantique;NOUVELLE-AQUITAINE
17087;LA ROCHELLE CEDEX 2;17300;Code CEDEX;La Rochelle;CHARENTE-MARITIME;CA de La Rochelle;NOUVELLE-AQUITAINE
22201;GUINGAMP CEDEX;22040;Code CEDEX;Coadout;COTES-D'ARMOR;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;BRETAGNE
22201;GUINGAMP CEDEX;22070;Code CEDEX;Guingamp;COTES-D'ARMOR;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;BRETAGNE
22201;GUINGAMP CEDEX;22135;Code CEDEX;Louargat;COTES-D'ARMOR;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;BRETAGNE
37073;TOURS CEDEX 2;37261;Code CEDEX;Tours;INDRE-ET-LOIRE;Tours Métropole Val de Loire;CENTRE-VAL DE LOIRE
60761;MONTATAIRE CEDEX;60414;Code CEDEX;Montataire;OISE;CA Creil Sud Oise;HAUTS-DE-FRANCE
66032;PERPIGNAN CEDEX;66136;Code CEDEX;Perpignan;PYRENEES-ORIENTALES;CU Perpignan Méditerranée Métropole;OCCITANIE
68016;COLMAR CEDEX;68066;Code CEDEX;Colmar;HAUT-RHIN;CA Colmar Agglomération;GRAND EST
69172;TARARE CEDEX;69243;Code CEDEX;Tarare;RHONE;CA de l'Ouest Rhodanien;AUVERGNE-RHONE-ALPES
75122;PARIS CEDEX 03;75103;Code CEDEX;;;;
75683;PARIS CEDEX 14;75114;Code CEDEX;;;;
75784;PARIS CEDEX 16;75116;Code CEDEX;;;;
75784;PARIS CEDEX 16;99404;Code CEDEX;;;;
75784;PARIS CEDEX 16;99140;Code CEDEX;;;;
57001;METZ CEDEX 01;57463;Code CEDEX;Metz;MOSELLE;Metz Métropole;GRAND EST
64184;BAYONNE CEDEX;64102;Code CEDEX;Bayonne;PYRENEES-ATLANTIQUES;CA du Pays Basque;NOUVELLE-AQUITAINE
65106;LOURDES CEDEX;65286;Code CEDEX;Lourdes;HAUTES-PYRENEES;CA Tarbes-Lourdes-Pyrénées;OCCITANIE
66202;ELNE CEDEX;66065;Code CEDEX;Elne;PYRENEES-ORIENTALES;CC des Albères, de la Côte Vermeille et de l'Illibéris;OCCITANIE
66202;ELNE CEDEX;66094;Code CEDEX;Latour-Bas-Elne;PYRENEES-ORIENTALES;CC Sud-Roussillon;OCCITANIE
73292;LA MOTTE SERVOLEX CEDEX;73179;Code CEDEX;La Motte-Servolex;SAVOIE;CA du Grand Chambéry;AUVERGNE-RHONE-ALPES
73292;LA MOTTE SERVOLEX CEDEX;73329;Code CEDEX;Voglans;SAVOIE;CA Grand Lac;AUVERGNE-RHONE-ALPES
76080;LE HAVRE CEDEX;76660;Code CEDEX;Sandouville;SEINE-MARITIME;CU Le Havre Seine Métropole;NORMANDIE
76080;LE HAVRE CEDEX;76351;Code CEDEX;Le Havre;SEINE-MARITIME;CU Le Havre Seine Métropole;NORMANDIE
76080;LE HAVRE CEDEX;76305;Code CEDEX;Gonfreville-l'Orcher;SEINE-MARITIME;CU Le Havre Seine Métropole;NORMANDIE
76177;ROUEN CEDEX;95541;Code CEDEX;Saint-Clair-sur-Epte;VAL-D'OISE;CC du Vexin-Val de Seine;ILE-DE-FRANCE
76177;ROUEN CEDEX;76540;Code CEDEX;Rouen;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
83073;TOULON CEDEX;83137;Code CEDEX;Toulon;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
94229;CHARENTON LE PONT CEDEX;94018;Code CEDEX;Charenton-le-Pont;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94229;CHARENTON LE PONT CEDEX;94069;Code CEDEX;Saint-Maurice;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
6005;NICE CEDEX 1;6088;Code CEDEX;Nice;ALPES-MARITIMES;Métropole Nice Côte d'Azur;PROVENCE-ALPES-COTE D'AZUR
22303;LANNION CEDEX;22113;Code CEDEX;Lannion;COTES-D'ARMOR;CA Lannion-Trégor Communauté;BRETAGNE
44063;NANTES CEDEX 1;44109;Code CEDEX;Nantes;LOIRE-ATLANTIQUE;Nantes Métropole;PAYS DE LA LOIRE
45305;PITHIVIERS CEDEX;45252;Code CEDEX;Pithiviers;LOIRET;CC du Pithiverais;CENTRE-VAL DE LOIRE
45305;PITHIVIERS CEDEX;45047;Code CEDEX;Bouzonville-aux-Bois;LOIRET;CC du Pithiverais;CENTRE-VAL DE LOIRE
45305;PITHIVIERS CEDEX;45010;Code CEDEX;Ascoux;LOIRET;CC du Pithiverais;CENTRE-VAL DE LOIRE
45305;PITHIVIERS CEDEX;45253;Code CEDEX;Pithiviers-le-Vieil;LOIRET;CC du Pithiverais;CENTRE-VAL DE LOIRE
53942;ST BERTHEVIN CEDEX;53201;Code CEDEX;Saint-Berthevin;MAYENNE;CA Laval Agglomération;PAYS DE LA LOIRE
92939;PARIS LA DEFENSE CEDEX;92062;Code CEDEX;Puteaux;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92939;PARIS LA DEFENSE CEDEX;92050;Code CEDEX;Nanterre;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93582;ST OUEN CEDEX;93070;Code CEDEX;Saint-Ouen-sur-Seine;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
95121;ERMONT CEDEX;95219;Code CEDEX;Ermont;VAL-D'OISE;CA Val Parisis;ILE-DE-FRANCE
49010;ANGERS CEDEX 01;49129;Code CEDEX;Écouflant;MAINE-ET-LOIRE;CU Angers Loire Métropole;PAYS DE LA LOIRE
49010;ANGERS CEDEX 01;49007;Code CEDEX;Angers;MAINE-ET-LOIRE;CU Angers Loire Métropole;PAYS DE LA LOIRE
57191;FLORANGE CEDEX;57221;Code CEDEX;Florange;MOSELLE;CA du Val de Fensch;GRAND EST
77262;LA FERTE SOUS JOUARRE CEDEX;77448;Code CEDEX;Sept-Sorts;SEINE-ET-MARNE;CA Coulommiers Pays de Brie;ILE-DE-FRANCE
77262;LA FERTE SOUS JOUARRE CEDEX;77440;Code CEDEX;Sammeron;SEINE-ET-MARNE;CA Coulommiers Pays de Brie;ILE-DE-FRANCE
77262;LA FERTE SOUS JOUARRE CEDEX;77183;Code CEDEX;La Ferté-sous-Jouarre;SEINE-ET-MARNE;CA Coulommiers Pays de Brie;ILE-DE-FRANCE
77432;MARNE LA VALLEE CEDEX 2;77258;Code CEDEX;Lognes;SEINE-ET-MARNE;CA Paris - Vallée de la Marne;ILE-DE-FRANCE
77834;OZOIR LA FERRIERE CEDEX;77350;Code CEDEX;Ozoir-la-Ferrière;SEINE-ET-MARNE;CC Les Portes Briardes Entre Villes et Forêts;ILE-DE-FRANCE
78155;LE CHESNAY CEDEX;78158;Code CEDEX;Le Chesnay-Rocquencourt;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
14039;CAEN CEDEX 9;14118;Code CEDEX;Caen;CALVADOS;CU Caen la Mer;NORMANDIE
16959;ANGOULEME CEDEX 9;16341;Code CEDEX;Saint-Michel;CHARENTE;CA du Grand Angoulême;NOUVELLE-AQUITAINE
29268;BREST CEDEX 1;29019;Code CEDEX;Brest;FINISTERE;Brest Métropole;BRETAGNE
38161;ST MARCELLIN CEDEX;38454;Code CEDEX;Saint-Sauveur;ISERE;CC Saint-Marcellin Vercors Isère Communauté;AUVERGNE-RHONE-ALPES
38161;ST MARCELLIN CEDEX;38416;Code CEDEX;Saint-Marcellin;ISERE;CC Saint-Marcellin Vercors Isère Communauté;AUVERGNE-RHONE-ALPES
44185;NANTES CEDEX 4;44109;Code CEDEX;Nantes;LOIRE-ATLANTIQUE;Nantes Métropole;PAYS DE LA LOIRE
54524;LAXOU CEDEX;54357;Code CEDEX;Maxéville;MEURTHE-ET-MOSELLE;Métropole du Grand Nancy;GRAND EST
54524;LAXOU CEDEX;54304;Code CEDEX;Laxou;MEURTHE-ET-MOSELLE;Métropole du Grand Nancy;GRAND EST
76236;BOIS GUILLAUME CEDEX;76108;Code CEDEX;Bois-Guillaume;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
77221;TOURNAN EN BRIE CEDEX;77470;Code CEDEX;Tournan-en-Brie;SEINE-ET-MARNE;CC Les Portes Briardes Entre Villes et Forêts;ILE-DE-FRANCE
78004;VERSAILLES CEDEX;78646;Code CEDEX;Versailles;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
81101;CASTRES CEDEX;81065;Code CEDEX;Castres;TARN;CA de Castres Mazamet;OCCITANIE
86107;CHATELLERAULT CEDEX;86111;Code CEDEX;Ingrandes;VIENNE;CA Grand Châtellerault;NOUVELLE-AQUITAINE
92223;BAGNEUX CEDEX;92007;Code CEDEX;Bagneux;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92645;BOULOGNE BILLANCOURT CEDEX;92012;Code CEDEX;Boulogne-Billancourt;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93001;BOBIGNY CEDEX;93008;Code CEDEX;Bobigny;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94391;ORLY AEROGARE CEDEX;94054;Code CEDEX;Orly;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
60318;CREIL CEDEX 2;60175;Code CEDEX;Creil;OISE;CA Creil Sud Oise;HAUTS-DE-FRANCE
2204;SOISSONS CEDEX;2089;Code CEDEX;Billy-sur-Aisne;AISNE;CA GrandSoissons Agglomération;HAUTS-DE-FRANCE
2204;SOISSONS CEDEX;2722;Code CEDEX;Soissons;AISNE;CA GrandSoissons Agglomération;HAUTS-DE-FRANCE
2204;SOISSONS CEDEX;2245;Code CEDEX;Cuffies;AISNE;CA GrandSoissons Agglomération;HAUTS-DE-FRANCE
2204;SOISSONS CEDEX;2805;Code CEDEX;Villeneuve-Saint-Germain;AISNE;CA GrandSoissons Agglomération;HAUTS-DE-FRANCE
6905;SOPHIA ANTIPOLIS CEDEX;6152;Code CEDEX;Valbonne;ALPES-MARITIMES;CA de Sophia Antipolis;PROVENCE-ALPES-COTE D'AZUR
